KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
3674,Integritas Pegawai,96.2,94.32,97.37,92.58,PEMERINTAH KOTA TANGERANG SELATAN,PROVINSI BANTEN,Integritas Pegawai
5100,Eksper,78.71,68.47,76.31,74.49,PEMERINTAH PROVINSI BALI,PROVINSI BALI,Eksper
5100,Integritas Pegawai,96.55,97.53,98.03,98.27,PEMERINTAH PROVINSI BALI,PROVINSI BALI,Integritas Pegawai
5101,Eksper,65.99,67.69,70.78,79.1,PEMERINTAH KABUPATEN JEMBRANA,PROVINSI BALI,Eksper
5101,Integritas Pegawai,96.14,97.93,96.73,97.37,PEMERINTAH KABUPATEN JEMBRANA,PROVINSI BALI,Integritas Pegawai
5102,Eksper,77.48,73.53,83.11,73.01,PEMERINTAH KABUPATEN TABANAN,PROVINSI BALI,Eksper
5102,Integritas Pegawai,99.31,98.1,98.29,94.99,PEMERINTAH KABUPATEN TABANAN,PROVINSI BALI,Integritas Pegawai
5103,Eksper,75.56,76.6,76.99,83.03,PEMERINTAH KABUPATEN BADUNG,PROVINSI BALI,Eksper
5103,Integritas Pegawai,96.88,95.68,98.59,95.74,PEMERINTAH KABUPATEN BADUNG,PROVINSI BALI,Integritas Pegawai
5104,Eksper,76.2,83.04,78.11,78.87,PEMERINTAH KABUPATEN GIANYAR,PROVINSI BALI,Eksper
5104,Integritas Pegawai,97.77,98.59,97.76,95.76,PEMERINTAH KABUPATEN GIANYAR,PROVINSI BALI,Integritas Pegawai
5105,Eksper,70.39,73.86,84.19,87.41,PEMERINTAH KABUPATEN KLUNGKUNG,PROVINSI BALI,Eksper
5105,Integritas Pegawai,98.33,98.07,98.3,95.31,PEMERINTAH KABUPATEN KLUNGKUNG,PROVINSI BALI,Integritas Pegawai
5106,Eksper,71.19,78.04,80.9,81.06,PEMERINTAH KABUPATEN BANGLI,PROVINSI BALI,Eksper
5106,Integritas Pegawai,98.92,99.06,97.98,93.42,PEMERINTAH KABUPATEN BANGLI,PROVINSI BALI,Integritas Pegawai
5107,Eksper,71.32,72.66,71.58,75.87,PEMERINTAH KABUPATEN KARANGASEM,PROVINSI BALI,Eksper
5107,Integritas Pegawai,98.58,98.27,98.42,97.0,PEMERINTAH KABUPATEN KARANGASEM,PROVINSI BALI,Integritas Pegawai
5108,Eksper,80.13,72.53,83.71,80.89,PEMERINTAH KABUPATEN BULELENG,PROVINSI BALI,Eksper
5108,Integritas Pegawai,97.47,98.22,97.7,94.08,PEMERINTAH KABUPATEN BULELENG,PROVINSI BALI,Integritas Pegawai
5171,Eksper,69.74,75.87,82.51,84.16,PEMERINTAH KOTA DENPASAR,PROVINSI BALI,Eksper
5171,Integritas Pegawai,97.57,98.05,98.44,96.99,PEMERINTAH KOTA DENPASAR,PROVINSI BALI,Integritas Pegawai
5200,Eksper,65.32,60.49,69.23,73.69,PEMERINTAH PROVINSI NUSA TENGGARA BARAT,PROVINSI NUSA TENGGARA BARAT,Eksper
5200,Integritas Pegawai,94.82,94.02,93.97,83.53,PEMERINTAH PROVINSI NUSA TENGGARA BARAT,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5201,Eksper,72.73,63.11,79.32,80.28,PEMERINTAH KABUPATEN LOMBOK BARAT,PROVINSI NUSA TENGGARA BARAT,Eksper
5201,Integritas Pegawai,94.72,93.27,85.7,93.19,PEMERINTAH KABUPATEN LOMBOK BARAT,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5202,Eksper,76.42,62.58,69.21,76.44,PEMERINTAH KABUPATEN LOMBOK TENGAH,PROVINSI NUSA TENGGARA BARAT,Eksper
5202,Integritas Pegawai,91.15,90.22,94.74,95.26,PEMERINTAH KABUPATEN LOMBOK TENGAH,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5203,Eksper,74.61,67.76,78.04,84.03,PEMERINTAH KABUPATEN LOMBOK TIMUR,PROVINSI NUSA TENGGARA BARAT,Eksper
5203,Integritas Pegawai,92.6,96.05,96.7,93.48,PEMERINTAH KABUPATEN LOMBOK TIMUR,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5204,Eksper,59.28,69.09,74.85,83.2,PEMERINTAH KABUPATEN SUMBAWA,PROVINSI NUSA TENGGARA BARAT,Eksper
5204,Integritas Pegawai,95.05,96.44,96.36,98.13,PEMERINTAH KABUPATEN SUMBAWA,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5205,Eksper,68.13,53.11,75.57,65.11,PEMERINTAH KABUPATEN DOMPU,PROVINSI NUSA TENGGARA BARAT,Eksper
5205,Integritas Pegawai,95.18,98.22,93.38,87.42,PEMERINTAH KABUPATEN DOMPU,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5206,Eksper,63.66,63.39,73.91,72.52,PEMERINTAH KABUPATEN BIMA,PROVINSI NUSA TENGGARA BARAT,Eksper
5206,Integritas Pegawai,94.29,89.78,90.44,86.37,PEMERINTAH KABUPATEN BIMA,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5207,Eksper,74.45,61.87,80.79,75.43,PEMERINTAH KABUPATEN SUMBAWA BARAT,PROVINSI NUSA TENGGARA BARAT,Eksper
5207,Integritas Pegawai,95.51,97.59,96.24,96.09,PEMERINTAH KABUPATEN SUMBAWA BARAT,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5208,Eksper,66.85,62.35,67.77,66.36,PEMERINTAH KABUPATEN LOMBOK UTARA,PROVINSI NUSA TENGGARA BARAT,Eksper
5208,Integritas Pegawai,98.29,98.6,97.08,99.27,PEMERINTAH KABUPATEN LOMBOK UTARA,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5271,Eksper,75.25,68.8,74.38,82.47,PEMERINTAH KOTA MATARAM,PROVINSI NUSA TENGGARA BARAT,Eksper
5271,Integritas Pegawai,96.18,96.71,96.94,94.01,PEMERINTAH KOTA MATARAM,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5272,Eksper,71.86,55.19,69.89,80.53,PEMERINTAH KOTA BIMA,PROVINSI NUSA TENGGARA BARAT,Eksper
5272,Integritas Pegawai,98.35,95.99,94.46,87.06,PEMERINTAH KOTA BIMA,PROVINSI NUSA TENGGARA BARAT,Integritas Pegawai
5300,Eksper,67.03,43.79,66.75,65.7,PEMERINTAH PROVINSI NUSA TENGGARA TIMUR,PROVINSI NUSA TENGGARA TIMUR,Eksper
5300,Integritas Pegawai,94.93,94.78,95.06,90.89,PEMERINTAH PROVINSI NUSA TENGGARA TIMUR,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5301,Eksper,75.2,70.83,74.02,69.93,PEMERINTAH KABUPATEN SUMBA BARAT,PROVINSI NUSA TENGGARA TIMUR,Eksper
5301,Integritas Pegawai,97.78,98.36,97.66,94.56,PEMERINTAH KABUPATEN SUMBA BARAT,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5302,Eksper,63.0,62.06,79.95,64.64,PEMERINTAH KABUPATEN SUMBA TIMUR,PROVINSI NUSA TENGGARA TIMUR,Eksper
5302,Integritas Pegawai,96.41,96.18,97.57,91.51,PEMERINTAH KABUPATEN SUMBA TIMUR,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5303,Eksper,58.76,54.74,59.33,65.27,PEMERINTAH KABUPATEN KUPANG,PROVINSI NUSA TENGGARA TIMUR,Eksper
5303,Integritas Pegawai,96.3,94.98,92.04,83.51,PEMERINTAH KABUPATEN KUPANG,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5304,Eksper,56.03,59.74,56.87,70.46,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN,PROVINSI NUSA TENGGARA TIMUR,Eksper
5304,Integritas Pegawai,96.4,95.97,96.15,68.74,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5305,Eksper,62.05,57.75,68.74,68.77,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA,PROVINSI NUSA TENGGARA TIMUR,Eksper
5305,Integritas Pegawai,99.41,97.98,96.36,98.69,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5306,Eksper,77.05,61.58,64.93,63.92,PEMERINTAH KABUPATEN BELU,PROVINSI NUSA TENGGARA TIMUR,Eksper
5306,Integritas Pegawai,94.84,94.95,96.05,86.79,PEMERINTAH KABUPATEN BELU,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5307,Eksper,71.19,58.83,65.49,77.54,PEMERINTAH KABUPATEN ALOR,PROVINSI NUSA TENGGARA TIMUR,Eksper
5307,Integritas Pegawai,98.91,96.54,94.84,98.1,PEMERINTAH KABUPATEN ALOR,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5308,Eksper,68.84,65.35,72.23,65.95,PEMERINTAH KABUPATEN LEMBATA,PROVINSI NUSA TENGGARA TIMUR,Eksper
5308,Integritas Pegawai,94.96,98.67,97.83,88.71,PEMERINTAH KABUPATEN LEMBATA,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5309,Eksper,59.38,53.05,61.34,69.64,PEMERINTAH KABUPATEN FLORES TIMUR,PROVINSI NUSA TENGGARA TIMUR,Eksper
5309,Integritas Pegawai,94.08,96.34,95.63,91.12,PEMERINTAH KABUPATEN FLORES TIMUR,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5310,Eksper,56.53,45.05,42.24,58.64,PEMERINTAH KABUPATEN SIKKA,PROVINSI NUSA TENGGARA TIMUR,Eksper
5310,Integritas Pegawai,93.11,96.43,98.22,87.62,PEMERINTAH KABUPATEN SIKKA,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5311,Eksper,61.95,59.21,60.27,58.22,PEMERINTAH KABUPATEN ENDE,PROVINSI NUSA TENGGARA TIMUR,Eksper
5311,Integritas Pegawai,97.96,98.4,95.54,88.54,PEMERINTAH KABUPATEN ENDE,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5312,Eksper,72.01,65.42,69.57,64.91,PEMERINTAH KABUPATEN NGADA,PROVINSI NUSA TENGGARA TIMUR,Eksper
5312,Integritas Pegawai,97.23,98.94,98.16,100.0,PEMERINTAH KABUPATEN NGADA,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5313,Eksper,60.63,58.81,74.44,58.95,PEMERINTAH KABUPATEN MANGGARAI,PROVINSI NUSA TENGGARA TIMUR,Eksper
5313,Integritas Pegawai,97.91,99.25,95.43,93.79,PEMERINTAH KABUPATEN MANGGARAI,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5314,Eksper,58.69,44.15,51.91,63.11,PEMERINTAH KABUPATEN ROTE NDAO,PROVINSI NUSA TENGGARA TIMUR,Eksper
5314,Integritas Pegawai,94.81,96.1,98.39,90.99,PEMERINTAH KABUPATEN ROTE NDAO,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5315,Eksper,60.96,54.08,73.79,62.42,PEMERINTAH KABUPATEN MANGGARAI BARAT,PROVINSI NUSA TENGGARA TIMUR,Eksper
5315,Integritas Pegawai,98.0,96.63,95.72,87.71,PEMERINTAH KABUPATEN MANGGARAI BARAT,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5316,Eksper,72.55,72.43,82.42,66.92,PEMERINTAH KABUPATEN SUMBA TENGAH,PROVINSI NUSA TENGGARA TIMUR,Eksper
5316,Integritas Pegawai,99.53,96.61,98.21,95.39,PEMERINTAH KABUPATEN SUMBA TENGAH,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5317,Eksper,61.15,59.61,74.35,63.21,PEMERINTAH KABUPATEN SUMBA BARAT DAYA,PROVINSI NUSA TENGGARA TIMUR,Eksper
5317,Integritas Pegawai,98.24,96.5,98.36,92.9,PEMERINTAH KABUPATEN SUMBA BARAT DAYA,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5318,Eksper,63.42,49.61,55.08,67.82,PEMERINTAH KABUPATEN NAGEKEO,PROVINSI NUSA TENGGARA TIMUR,Eksper
5318,Integritas Pegawai,98.69,97.03,98.24,93.79,PEMERINTAH KABUPATEN NAGEKEO,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5319,Eksper,64.61,61.34,65.28,62.12,PEMERINTAH KABUPATEN MANGGARAI TIMUR,PROVINSI NUSA TENGGARA TIMUR,Eksper
5319,Integritas Pegawai,98.64,97.96,95.32,86.95,PEMERINTAH KABUPATEN MANGGARAI TIMUR,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5320,Eksper,62.32,51.52,67.24,74.81,PEMERINTAH KABUPATEN SABU RAIJUA,PROVINSI NUSA TENGGARA TIMUR,Eksper
5320,Integritas Pegawai,99.82,98.09,98.78,97.86,PEMERINTAH KABUPATEN SABU RAIJUA,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5321,Eksper,69.54,58.2,67.89,60.69,PEMERINTAH KABUPATEN MALAKA,PROVINSI NUSA TENGGARA TIMUR,Eksper
5321,Integritas Pegawai,97.6,97.3,92.99,89.13,PEMERINTAH KABUPATEN MALAKA,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
5371,Eksper,66.46,58.61,66.25,69.98,PEMERINTAH KOTA KUPANG,PROVINSI NUSA TENGGARA TIMUR,Eksper
5371,Integritas Pegawai,92.89,92.65,95.97,87.27,PEMERINTAH KOTA KUPANG,PROVINSI NUSA TENGGARA TIMUR,Integritas Pegawai
6100,Eksper,72.31,68.54,83.02,80.18,PEMERINTAH PROVINSI KALIMANTAN BARAT,PROVINSI KALIMANTAN BARAT,Eksper
6100,Integritas Pegawai,93.91,96.68,94.66,93.36,PEMERINTAH PROVINSI KALIMANTAN BARAT,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6101,Eksper,74.26,70.44,72.6,75.1,PEMERINTAH KABUPATEN SAMBAS,PROVINSI KALIMANTAN BARAT,Eksper
6101,Integritas Pegawai,95.37,96.58,97.41,97.02,PEMERINTAH KABUPATEN SAMBAS,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6102,Eksper,70.68,67.26,64.64,69.37,PEMERINTAH KABUPATEN BENGKAYANG,PROVINSI KALIMANTAN BARAT,Eksper
6102,Integritas Pegawai,96.33,98.81,97.62,94.78,PEMERINTAH KABUPATEN BENGKAYANG,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6103,Eksper,69.13,69.54,85.7,79.44,PEMERINTAH KABUPATEN LANDAK,PROVINSI KALIMANTAN BARAT,Eksper
6103,Integritas Pegawai,96.51,96.29,97.28,92.49,PEMERINTAH KABUPATEN LANDAK,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6104,Eksper,71.98,67.06,63.73,73.62,PEMERINTAH KABUPATEN MEMPAWAH,PROVINSI KALIMANTAN BARAT,Eksper
6104,Integritas Pegawai,94.8,97.36,97.64,86.25,PEMERINTAH KABUPATEN MEMPAWAH,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6105,Eksper,73.4,65.71,78.55,75.94,PEMERINTAH KABUPATEN SANGGAU,PROVINSI KALIMANTAN BARAT,Eksper
6105,Integritas Pegawai,96.06,96.44,96.68,95.88,PEMERINTAH KABUPATEN SANGGAU,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6106,Eksper,62.79,61.54,77.09,71.21,PEMERINTAH KABUPATEN KETAPANG,PROVINSI KALIMANTAN BARAT,Eksper
6106,Integritas Pegawai,97.59,96.31,94.52,92.27,PEMERINTAH KABUPATEN KETAPANG,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6107,Eksper,56.02,72.11,69.26,70.67,PEMERINTAH KABUPATEN SINTANG,PROVINSI KALIMANTAN BARAT,Eksper
6107,Integritas Pegawai,94.37,96.57,95.92,91.95,PEMERINTAH KABUPATEN SINTANG,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6108,Eksper,74.59,62.05,77.59,79.86,PEMERINTAH KABUPATEN KAPUAS HULU,PROVINSI KALIMANTAN BARAT,Eksper
6108,Integritas Pegawai,97.95,97.85,96.84,100.0,PEMERINTAH KABUPATEN KAPUAS HULU,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6109,Eksper,66.56,74.06,73.29,77.09,PEMERINTAH KABUPATEN SEKADAU,PROVINSI KALIMANTAN BARAT,Eksper
6109,Integritas Pegawai,97.24,97.33,94.02,90.38,PEMERINTAH KABUPATEN SEKADAU,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6110,Eksper,54.6,62.15,75.63,69.85,PEMERINTAH KABUPATEN MELAWI,PROVINSI KALIMANTAN BARAT,Eksper
6110,Integritas Pegawai,97.8,98.08,95.35,87.87,PEMERINTAH KABUPATEN MELAWI,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6111,Eksper,67.17,56.54,75.68,75.19,PEMERINTAH KABUPATEN KAYONG UTARA,PROVINSI KALIMANTAN BARAT,Eksper
6111,Integritas Pegawai,96.96,96.34,97.35,95.23,PEMERINTAH KABUPATEN KAYONG UTARA,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6112,Eksper,77.95,73.03,84.28,81.11,PEMERINTAH KABUPATEN KUBU RAYA,PROVINSI KALIMANTAN BARAT,Eksper
6112,Integritas Pegawai,95.39,94.42,96.15,89.42,PEMERINTAH KABUPATEN KUBU RAYA,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6171,Eksper,75.45,68.97,74.52,76.94,PEMERINTAH KOTA PONTIANAK,PROVINSI KALIMANTAN BARAT,Eksper
6171,Integritas Pegawai,97.13,96.23,95.78,88.38,PEMERINTAH KOTA PONTIANAK,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6172,Eksper,74.29,63.84,73.2,64.78,PEMERINTAH KOTA SINGKAWANG,PROVINSI KALIMANTAN BARAT,Eksper
6172,Integritas Pegawai,98.06,97.14,97.18,94.64,PEMERINTAH KOTA SINGKAWANG,PROVINSI KALIMANTAN BARAT,Integritas Pegawai
6200,Eksper,57.96,51.43,72.6,69.73,PEMERINTAH PROVINSI KALIMANTAN TENGAH,PROVINSI KALIMANTAN TENGAH,Eksper
6200,Integritas Pegawai,95.3,94.3,93.37,91.1,PEMERINTAH PROVINSI KALIMANTAN TENGAH,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6201,Eksper,72.86,61.99,76.26,78.25,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT,PROVINSI KALIMANTAN TENGAH,Eksper
6201,Integritas Pegawai,95.6,96.18,96.59,89.09,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6202,Eksper,67.36,65.62,72.07,64.27,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,Eksper
6202,Integritas Pegawai,95.55,93.14,93.33,90.08,PEMERINTAH KABUPATEN KOTAWARINGIN TIMUR,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6203,Eksper,63.92,56.68,55.66,68.75,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,Eksper
6203,Integritas Pegawai,96.25,94.8,95.39,96.69,PEMERINTAH KABUPATEN KAPUAS,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6204,Eksper,69.66,65.34,65.21,54.27,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,Eksper
6204,Integritas Pegawai,95.83,95.68,95.83,97.0,PEMERINTAH KABUPATEN BARITO SELATAN,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6205,Eksper,66.99,67.34,75.95,72.75,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,Eksper
6205,Integritas Pegawai,96.79,93.45,95.36,96.41,PEMERINTAH KABUPATEN BARITO UTARA,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6206,Eksper,69.63,63.1,71.5,71.92,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,Eksper
6206,Integritas Pegawai,97.88,98.43,95.34,82.13,PEMERINTAH KABUPATEN SUKAMARA,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6207,Eksper,75.76,70.17,80.93,83.98,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,Eksper
6207,Integritas Pegawai,98.46,97.13,98.75,94.52,PEMERINTAH KABUPATEN LAMANDAU,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6208,Eksper,69.01,61.7,78.97,73.01,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,Eksper
6208,Integritas Pegawai,97.88,97.03,96.09,95.85,PEMERINTAH KABUPATEN SERUYAN,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6209,Eksper,79.13,66.25,76.2,75.46,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,Eksper
6209,Integritas Pegawai,96.52,98.47,94.7,62.99,PEMERINTAH KABUPATEN KATINGAN,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6210,Eksper,63.75,62.53,77.4,69.09,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,Eksper
6210,Integritas Pegawai,98.42,96.39,97.95,84.26,PEMERINTAH KABUPATEN PULANG PISAU,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6211,Eksper,70.65,61.62,74.8,75.95,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,Eksper
6211,Integritas Pegawai,97.86,96.41,98.14,93.22,PEMERINTAH KABUPATEN GUNUNG MAS,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6212,Eksper,56.79,60.38,71.54,75.65,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,Eksper
6212,Integritas Pegawai,93.01,93.67,96.3,96.07,PEMERINTAH KABUPATEN BARITO TIMUR,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6213,Eksper,70.98,71.38,71.78,70.85,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,Eksper
6213,Integritas Pegawai,99.25,94.38,95.76,87.39,PEMERINTAH KABUPATEN MURUNG RAYA,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6271,Eksper,66.33,64.64,80.24,77.93,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,Eksper
6271,Integritas Pegawai,94.87,95.3,91.7,83.48,PEMERINTAH KOTA PALANGKA RAYA,PROVINSI KALIMANTAN TENGAH,Integritas Pegawai
6300,Eksper,53.3,63.24,77.96,68.16,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,Eksper
6300,Integritas Pegawai,96.05,95.21,95.37,92.58,PEMERINTAH PROVINSI KALIMANTAN SELATAN,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6301,Eksper,81.72,74.0,81.56,83.91,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,Eksper
6301,Integritas Pegawai,98.17,96.68,98.41,96.01,PEMERINTAH KABUPATEN TANAH LAUT,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6302,Eksper,69.84,62.78,66.24,73.12,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,Eksper
6302,Integritas Pegawai,97.76,94.43,93.43,96.75,PEMERINTAH KABUPATEN KOTABARU,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6303,Eksper,79.27,72.56,75.13,72.6,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,Eksper
6303,Integritas Pegawai,96.46,96.96,95.67,95.08,PEMERINTAH KABUPATEN BANJAR,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6304,Eksper,72.99,63.85,78.27,74.49,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,Eksper
6304,Integritas Pegawai,98.19,95.16,98.76,89.86,PEMERINTAH KABUPATEN BARITO KUALA,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6305,Eksper,73.6,68.38,79.89,77.43,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,Eksper
6305,Integritas Pegawai,97.43,94.75,96.79,93.9,PEMERINTAH KABUPATEN TAPIN,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6306,Eksper,77.75,78.66,84.58,79.5,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,Eksper
6306,Integritas Pegawai,97.87,98.46,98.74,95.1,PEMERINTAH KABUPATEN HULU SUNGAI SELATAN,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6307,Eksper,70.05,63.74,74.73,69.42,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,Eksper
6307,Integritas Pegawai,97.74,97.58,97.39,97.92,PEMERINTAH KABUPATEN HULU SUNGAI TENGAH,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6308,Eksper,71.99,60.52,62.79,67.59,PEMERINTAH KABUPATEN HULU SUNGAI UTARA,PROVINSI KALIMANTAN SELATAN,Eksper
6308,Integritas Pegawai,98.17,96.29,98.55,91.24,PEMERINTAH KABUPATEN HULU SUNGAI UTARA,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6309,Eksper,67.21,63.27,80.42,80.47,PEMERINTAH KABUPATEN TABALONG,PROVINSI KALIMANTAN SELATAN,Eksper
6309,Integritas Pegawai,97.27,97.84,99.01,93.97,PEMERINTAH KABUPATEN TABALONG,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6310,Eksper,68.15,64.16,73.88,81.79,PEMERINTAH KABUPATEN TANAH BUMBU,PROVINSI KALIMANTAN SELATAN,Eksper
6310,Integritas Pegawai,96.57,95.53,96.96,98.05,PEMERINTAH KABUPATEN TANAH BUMBU,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6311,Eksper,73.18,65.95,73.14,81.29,PEMERINTAH KABUPATEN BALANGAN,PROVINSI KALIMANTAN SELATAN,Eksper
6311,Integritas Pegawai,95.62,95.95,98.13,92.72,PEMERINTAH KABUPATEN BALANGAN,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6371,Eksper,75.28,65.24,79.03,81.54,PEMERINTAH KOTA BANJARMASIN,PROVINSI KALIMANTAN SELATAN,Eksper
6371,Integritas Pegawai,96.17,96.77,97.11,95.97,PEMERINTAH KOTA BANJARMASIN,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6372,Eksper,76.09,73.71,84.61,81.24,PEMERINTAH KOTA BANJARBARU,PROVINSI KALIMANTAN SELATAN,Eksper
6372,Integritas Pegawai,94.97,96.11,98.69,93.59,PEMERINTAH KOTA BANJARBARU,PROVINSI KALIMANTAN SELATAN,Integritas Pegawai
6400,Eksper,71.87,67.24,82.0,64.18,PEMERINTAH PROVINSI KALIMANTAN TIMUR,PROVINSI KALIMANTAN TIMUR,Eksper
6400,Integritas Pegawai,94.34,94.72,85.17,92.97,PEMERINTAH PROVINSI KALIMANTAN TIMUR,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6401,Eksper,76.52,64.26,71.09,74.72,PEMERINTAH KABUPATEN PASER,PROVINSI KALIMANTAN TIMUR,Eksper
6401,Integritas Pegawai,94.51,94.75,97.24,90.99,PEMERINTAH KABUPATEN PASER,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
